customerID,tenure,MonthlyCharges,TotalCharges,Churn,EstimatedCLV,CLVGroup
6862-CQUMB,37,96.1,3646.8,No,3115.733646188851,High-Value
7156-MXBJE,43,85.1,3662.25,No,2759.0939988623436,Standard-Value
6158-HDPXZ,1,25.35,25.35,No,821.8922781569967,Standard-Value
9601-BRXPO,25,104.95,2566.5,Yes,3402.666453356087,High-Value
2863-IMQDR,61,89.65,5308.7,No,2906.6131257110355,Standard-Value
5686-CMAWK,17,86.75,1410.25,No,2812.5899459613197,Standard-Value
5651-CRHKQ,41,86.2,3339.05,No,2794.7579635949946,Standard-Value
6905-NIQIN,1,50.65,50.65,Yes,1642.1634670079636,Standard-Value
8204-YJCLA,72,64.8,4732.35,No,2100.9317406143346,Standard-Value
5167-ZFFMM,1,90.85,90.85,Yes,2945.519269055745,High-Value
6583-SZVGP,48,108.1,5067.45,No,3504.79507963595,High-Value
4895-TMWIR,11,19.95,214.75,Yes,646.814633105802,Standard-Value
0533-BNWKF,55,85.45,4874.7,Yes,2770.4416240045507,Standard-Value
1708-PBBOA,42,54.75,2348.45,No,1775.0927901023892,Standard-Value
8782-LKFPK,44,90.4,4063.0,No,2930.9294653014795,High-Value
5522-JBWMO,1,44.0,44.0,No,1426.5585893060297,Standard-Value
3597-MVHJT,27,95.6,2595.25,No,3099.5227531285555,High-Value
9774-NRNAU,27,84.8,2309.55,No,2749.367463026166,Standard-Value
0224-RLWWD,2,44.3,89.3,No,1436.285125142207,Standard-Value
9967-ATRFS,19,19.9,367.55,No,645.1935437997724,Standard-Value
3951-NJCVI,42,95.05,3944.5,No,3081.69077076223,High-Value
2977-CEBSX,66,90.05,5965.95,No,2919.581840159272,High-Value
0177-PXBAT,33,109.9,3694.7,No,3563.1542946530153,High-Value
6599-CEBNN,34,73.95,2524.45,Yes,2397.5910836177477,Standard-Value
2519-ERQOJ,33,54.6,1803.7,No,1770.2295221843005,Standard-Value
5876-QMYLD,23,20.05,415.1,No,650.0568117178613,Standard-Value
2277-AXSDC,32,19.75,624.15,No,640.3302758816837,Standard-Value
9442-JTWDL,11,20.05,237.7,No,650.0568117178613,Standard-Value
0979-PHULV,69,99.45,7007.6,Yes,3224.346629692833,High-Value
3067-SVMTC,68,55.9,3848.8,No,1812.3778441410695,Standard-Value
5495-GPSRW,20,19.7,419.4,No,638.7091865756541,Standard-Value
7606-BPHHN,72,19.8,1468.75,No,641.9513651877133,Standard-Value
4742-DRORA,60,95.4,5812.0,No,3093.0383959044375,High-Value
0111-KLBQG,32,93.95,2861.45,No,3046.0268060295793,High-Value
4800-VHZKI,1,19.9,19.9,Yes,645.1935437997724,Standard-Value
7989-CHGTL,1,19.6,19.6,Yes,635.467007963595,Standard-Value
0334-GDDSO,3,81.35,233.7,Yes,2637.5123009101253,Standard-Value
4163-NCJAK,46,24.45,1066.15,No,792.7126706484642,Standard-Value
5233-AOZUF,29,74.95,2149.05,No,2430.0128697383393,Standard-Value
5973-EJGDP,51,87.35,4473.0,No,2832.0430176336745,Standard-Value
1996-DBMUS,48,70.65,3545.05,No,2290.5991894197955,Standard-Value
7916-VCCPB,16,73.25,1195.75,No,2374.8958333333335,Standard-Value
4686-GEFRM,70,98.7,6858.9,No,3200.0302901023892,High-Value
5249-QYHEX,40,24.8,1024.7,No,804.0602957906713,Standard-Value
0578-SKVMF,22,83.3,1845.9,Yes,2700.734783845279,Standard-Value
5564-NEMQO,1,75.3,75.3,Yes,2441.360494880546,Standard-Value
2233-FAGXV,5,24.3,132.25,No,787.8494027303755,Standard-Value
5605-IYGFG,7,69.85,515.45,No,2264.661760523322,Standard-Value
7663-ZTEGJ,29,100.55,2830.45,No,3260.0105944254838,High-Value
3935-TBRZZ,44,25.7,1110.5,No,833.2399032992037,Standard-Value
8111-BKVDS,10,40.7,449.3,No,1319.5666951080775,Standard-Value
2055-SIFSS,55,51.65,2838.55,No,1674.5852531285552,Standard-Value
2806-MLNTI,52,105.1,5376.4,No,3407.5297212741752,High-Value
8734-DKSTZ,10,85.95,858.6,No,2786.6525170648465,Standard-Value
4360-PNRQB,18,75.6,1395.05,No,2451.0870307167233,Standard-Value
6152-ONASV,68,58.25,3975.7,No,1888.5690415244599,Standard-Value
9063-ZGTUY,61,19.4,1182.55,Yes,628.9826507394766,Standard-Value
7781-HVGMK,72,65.2,4784.45,No,2113.9004550625714,Standard-Value
2181-UAESM,2,53.45,119.5,No,1732.9444681456202,Standard-Value
2957-LOLHO,12,45.4,518.9,Yes,1471.949089874858,Standard-Value
6048-NJXHX,41,19.75,899.45,No,640.3302758816837,Standard-Value
2320-SLKMB,26,44.45,1183.8,No,1441.148393060296,Standard-Value
4980-URKXC,36,20.85,720.05,No,675.9942406143346,Standard-Value
4376-KFVRS,72,114.05,8468.2,No,3697.70470705347,High-Value
5886-VLQVU,35,89.85,3161.2,No,2913.0974829351535,Standard-Value
3577-AMVUX,1,55.05,55.05,No,1784.8193259385666,Standard-Value
0771-WLCLA,16,112.95,1882.55,No,3662.0407423208194,High-Value
5628-RKIFK,49,101.55,5070.4,No,3292.4323805460754,High-Value
0206-TBWLC,54,114.65,6049.5,No,3717.157778725825,High-Value
2937-FTHUR,18,64.8,1166.7,No,2100.9317406143346,Standard-Value
1910-FMXJM,36,80.4,2937.65,No,2606.7116040955634,Standard-Value
7752-XUSCI,60,105.9,6396.45,Yes,3433.467150170649,High-Value
4110-PFEUZ,1,69.55,69.55,Yes,2254.9352246871445,Standard-Value
0732-OCQOC,52,25.05,1270.25,No,812.1657423208192,Standard-Value
5168-MSWXT,8,94.75,759.55,No,3071.9642349260525,High-Value
1090-ESELR,72,105.5,7611.55,No,3420.498435722412,High-Value
8592-PLTMQ,64,24.7,1642.75,No,800.818117178612,Standard-Value
5760-WRAHC,22,69.75,1545.4,No,2261.419581911263,Standard-Value
8847-GEOOQ,60,60.2,3582.4,No,1951.7915244596134,Standard-Value
0256-LTHVJ,28,81.05,2227.1,Yes,2627.785765073948,Standard-Value
4785-FCIFB,61,24.4,1417.9,No,791.0915813424346,Standard-Value
8313-NDOIA,24,104.15,2494.65,No,3376.729024459614,High-Value
5149-CUZUJ,28,92.9,2768.35,No,3011.9839306029585,High-Value
0942-KOWSM,30,80.8,2369.3,No,2619.6803185438,Standard-Value
4237-CLSMM,2,20.0,38.0,No,648.4357224118316,Standard-Value
1452-VOQCH,1,75.1,75.1,No,2434.8761376564275,Standard-Value
4719-UMSIY,6,19.65,100.9,No,637.0880972696245,Standard-Value
6614-VBEGU,24,69.45,1614.05,No,2251.6930460750855,Standard-Value
0880-TKATG,4,101.15,385.9,Yes,3279.463666097839,High-Value
3811-VBYBZ,7,99.8,673.25,Yes,3235.69425483504,High-Value
1480-BKXGA,72,116.05,8404.9,No,3762.548279294653,High-Value
2996-XAUVF,70,40.05,2799.75,No,1298.4925341296928,Standard-Value
9076-AXYIK,64,102.1,6538.45,No,3310.2643629124004,High-Value
5968-XQIVE,72,89.7,6588.95,No,2908.2342150170653,Standard-Value
8896-RAZCR,44,19.9,868.1,No,645.1935437997724,Standard-Value
4640-UHDOS,13,55.95,734.35,Yes,1813.9989334470993,Standard-Value
4933-IKULF,17,20.65,330.6,No,669.5098833902161,Standard-Value
3583-EKAPL,1,55.0,55.0,Yes,1783.1982366325371,Standard-Value
1304-BCCFO,9,70.05,564.4,No,2271.1461177474403,Standard-Value
4104-PVRPS,24,53.6,1315.35,No,1737.807736063709,Standard-Value
9399-APLBT,1,74.7,74.7,Yes,2421.9074232081916,Standard-Value
2359-KMGLI,24,80.25,1861.5,Yes,2601.8483361774747,Standard-Value
3780-DDGSE,35,76.05,2747.2,No,2465.67683447099,Standard-Value
4431-EDMIQ,7,75.7,554.05,No,2454.329209328783,Standard-Value
0306-JAELE,5,96.1,453.4,Yes,3115.733646188851,High-Value
6227-HWPWX,15,69.0,994.8,Yes,2237.1032423208194,Standard-Value
0486-LGCCH,11,19.65,225.75,No,637.0880972696245,Standard-Value
0447-BEMNG,48,45.3,2145.0,Yes,1468.7069112627987,Standard-Value
4612-SSVHJ,20,81.45,1671.6,No,2640.7544795221847,Standard-Value
5168-MQQCA,72,108.5,8003.8,No,3517.763794084187,High-Value
5949-XIKAE,8,83.55,680.05,Yes,2708.840230375427,Standard-Value
7971-HLVXI,72,84.5,6130.85,No,2739.640927189989,Standard-Value
9094-AZPHK,15,100.15,1415.0,No,3247.0418799772474,High-Value
3649-JPUGY,72,88.6,6201.95,No,2872.570250284414,Standard-Value
8372-JUXUI,1,74.35,74.35,Yes,2410.559798065984,Standard-Value
3552-CTCYF,63,104.8,6597.25,No,3397.803185437998,High-Value
6778-YSNIH,2,59.0,114.15,No,1912.8853811149033,Standard-Value
0388-EOPEX,2,74.4,139.4,Yes,2412.1808873720142,Standard-Value
5756-OZRIO,61,64.05,3902.6,No,2076.6154010238906,Standard-Value
6579-JPICP,1,20.4,20.4,No,661.4044368600682,Standard-Value
8205-OTCHB,22,43.75,903.6,Yes,1418.4531427758818,Standard-Value
4134-BSXLX,28,60.9,1785.65,No,1974.4867747440273,Standard-Value
0505-SPOOW,70,19.8,1397.65,No,641.9513651877133,Standard-Value
6235-VDHOM,5,28.45,131.05,Yes,922.3998151308306,Standard-Value
7783-YKGDV,12,99.7,1238.45,Yes,3232.452076222981,High-Value
4374-YMUSQ,34,116.25,3899.05,No,3769.0326365187716,High-Value
4513-CXYIX,71,80.7,5676.0,No,2616.438139931741,Standard-Value
3957-HHLMR,70,65.2,4543.15,No,2113.9004550625714,Standard-Value
7803-XOCCZ,52,84.05,4326.8,No,2725.0511234357227,Standard-Value
5736-YEJAX,69,79.45,5502.55,No,2575.9109072810015,Standard-Value
5609-CEBID,20,94.1,1782.4,Yes,3050.890073947668,High-Value
8981-FJGLA,11,78.0,851.8,No,2528.8993174061434,Standard-Value
7218-HKQFK,2,94.2,167.5,Yes,3054.1322525597275,High-Value
4636-QRJKY,6,80.5,502.85,Yes,2609.9537827076224,Standard-Value
1135-LMECX,1,19.85,19.85,No,643.572454493743,Standard-Value
4332-MUOEZ,20,94.3,1818.3,No,3057.3744311717865,High-Value
8535-SFUTN,61,106.45,6300.15,No,3451.2991325369744,High-Value
5956-VKDTT,5,74.35,334.8,Yes,2410.559798065984,Standard-Value
8677-HDZEE,56,105.45,5916.95,No,3418.877346416383,High-Value
2475-MROZF,30,95.0,2852.4,No,3080.0696814562007,High-Value
9412-GHEEC,40,104.8,4131.95,Yes,3397.803185437998,High-Value
3482-ABPKK,28,54.3,1546.3,No,1760.502986348123,Standard-Value
6705-LXORM,5,70.05,302.6,No,2271.1461177474403,Standard-Value
0257-ZESQC,27,75.2,1929.35,Yes,2438.118316268487,Standard-Value
7531-GQHME,12,20.05,265.45,No,650.0568117178613,Standard-Value
5174-ITUMV,67,105.4,6989.45,No,3417.256257110353,High-Value
4109-CYRBD,29,51.6,1442.0,No,1672.9641638225257,Standard-Value
0913-XWSCN,55,85.5,4713.4,No,2772.0627133105804,Standard-Value
6825-UYPFK,23,75.6,1758.6,Yes,2451.0870307167233,Standard-Value
8397-MVTAZ,34,100.05,3480.0,Yes,3243.799701365188,High-Value
0750-EBAIU,52,91.25,4738.3,No,2958.487983503982,High-Value
8606-CIQUL,72,115.75,8399.15,No,3752.821743458476,High-Value
3571-DPYUH,58,94.7,5430.35,No,3070.3431456200233,High-Value
7601-GNDYK,35,19.6,686.95,No,635.467007963595,Standard-Value
0356-OBMAC,56,99.9,5706.3,No,3238.9364334470993,High-Value
8067-NIOYM,24,21.1,490.65,No,684.0996871444825,Standard-Value
1403-GYAFU,70,20.05,1360.25,No,650.0568117178613,Standard-Value
4234-XTNEA,2,79.95,174.45,No,2592.1218003412973,Standard-Value
1297-VQDRP,68,107.15,7379.8,No,3473.994382821388,High-Value
9282-IZGQK,1,85.0,85.0,Yes,2755.8518202502846,Standard-Value
5348-CAGXB,12,89.55,1021.75,No,2903.370947098976,Standard-Value
0621-HJWXJ,63,81.55,5029.05,No,2643.9966581342437,Standard-Value
5844-QVTAT,33,58.45,1955.4,No,1895.0533987485783,Standard-Value
8905-IAZPF,69,95.65,6744.2,No,3101.143842434585,High-Value
5394-MEITZ,60,80.6,4946.7,No,2613.1959613196814,Standard-Value
6859-QNXIQ,72,113.1,8248.5,No,3666.904010238908,High-Value
2782-LFZVW,11,58.95,601.6,No,1911.2642918088738,Standard-Value
2866-IKBTM,1,19.55,19.55,No,633.8459186575654,Standard-Value
1342-JPNKI,10,86.05,834.1,Yes,2789.8946956769055,Standard-Value
2817-NTQDO,13,45.55,597.0,Yes,1476.8123577929466,Standard-Value
7129-AZJDE,34,78.95,2647.2,No,2559.7000142207057,Standard-Value
6986-IJDHX,39,86.3,3266.0,Yes,2798.0001422070536,Standard-Value
2560-PPCHE,65,105.05,6744.25,No,3405.908631968146,High-Value
4676-MQUEA,50,101.9,5265.5,No,3303.7800056882825,High-Value
8138-EALND,15,19.75,311.6,No,640.3302758816837,Standard-Value
3580-HYCSP,72,110.3,7966.9,No,3576.1230091012517,High-Value
1352-HNSAW,72,115.6,8220.4,No,3747.958475540387,High-Value
2075-PUEPR,55,19.35,1153.25,No,627.3615614334472,Standard-Value
1982-FEBTD,23,25.6,514.75,No,829.9977246871446,Standard-Value
5301-GAUUY,32,80.35,2596.15,Yes,2605.0905147895337,Standard-Value
5791-KAJFD,56,68.75,3808.0,No,2228.9977957906713,Standard-Value
2654-VBVPB,1,19.9,19.9,No,645.1935437997724,Standard-Value
1154-HYWWO,38,70.6,2708.2,No,2288.978100113766,Standard-Value
2501-XWWTZ,11,70.2,760.05,No,2276.0093856655294,Standard-Value
3716-UVSPD,1,49.3,49.3,No,1598.394055745165,Standard-Value
6815-ABQFQ,56,107.25,6033.3,No,3477.236561433447,High-Value
7343-EOBEU,3,23.6,89.05,No,765.1541524459615,Standard-Value
3701-SFMUH,7,69.7,516.15,No,2259.7984926052336,Standard-Value
6103-LIANB,59,99.5,5861.75,No,3225.9677189988624,High-Value
7319-VENRZ,7,64.3,445.95,No,2084.7208475540388,Standard-Value
5846-NEQVZ,71,70.85,4973.4,No,2297.0835466439135,Standard-Value
6967-QIQRV,15,101.9,1667.25,No,3303.7800056882825,High-Value
5781-RFZRP,71,73.5,5357.75,No,2383.0012798634816,Standard-Value
0939-YAPAF,35,100.25,3527.6,Yes,3250.2840585893064,High-Value
0308-IVGOK,11,40.4,422.6,No,1309.8401592719,Standard-Value
7293-LSCDV,60,19.25,1103.25,No,624.119382821388,Standard-Value
7025-WCBNE,47,59.6,2754.0,No,1932.3384527872583,Standard-Value
5756-JYOJT,11,64.9,697.25,No,2104.173919226394,Standard-Value
4710-FDUIZ,56,100.3,5614.45,Yes,3251.9051478953356,High-Value
6030-REHUX,28,110.85,3204.4,No,3593.9549914675767,High-Value
9548-LIGTA,61,81.05,4747.65,No,2627.785765073948,Standard-Value
5150-LJNSR,31,98.05,3082.1,No,3178.9561291240047,High-Value
8270-RKSAP,9,70.5,597.9,No,2285.735921501707,Standard-Value
6522-YRBXD,35,94.55,3365.4,No,3065.479877701934,High-Value
2640-LYMOV,2,19.65,38.8,No,637.0880972696245,Standard-Value
1218-VKFPE,12,19.0,233.55,Yes,616.01393629124,Standard-Value
3627-FHKBK,1,75.3,75.3,Yes,2441.360494880546,Standard-Value
2865-TCHJW,4,89.2,346.2,Yes,2892.0233219567695,Standard-Value
1423-BMPBQ,1,19.0,19.0,No,616.01393629124,Standard-Value
2393-DIVAI,3,20.0,61.7,No,648.4357224118316,Standard-Value
5192-EBGOV,1,85.7,85.7,Yes,2778.547070534699,Standard-Value
4568-KNYWR,52,63.25,3342.45,No,2050.677972127418,Standard-Value
8752-IMQOS,5,20.1,85.1,No,651.6779010238909,Standard-Value
0742-LAFQK,72,99.15,7422.1,No,3214.620093856656,High-Value
0795-LAFGP,71,90.4,6668.05,No,2930.9294653014795,High-Value
0619-OLYUR,72,111.9,8071.05,No,3627.9978668941985,High-Value
5512-IDZEI,46,24.9,1174.8,No,807.3024744027304,Standard-Value
0459-SPZHJ,63,83.5,5435.0,No,2707.219141069397,Standard-Value
0215-BQKGS,30,84.3,2438.6,No,2733.1565699658704,Standard-Value
9244-ZVAPM,1,45.6,45.6,No,1478.4334470989763,Standard-Value
0719-SYFRB,12,61.65,713.75,Yes,1998.803114334471,Standard-Value
8208-EUMTE,16,54.85,916.15,No,1778.3349687144485,Standard-Value
5172-MIGPM,4,65.55,237.2,No,2125.248080204778,Standard-Value
1710-RCXUS,51,90.35,4614.55,No,2929.3083759954493,High-Value
0374-FIUCA,65,20.4,1414.45,No,661.4044368600682,Standard-Value
5839-SUYVZ,16,74.55,1170.5,No,2417.0441552901025,Standard-Value
5173-ZXXXL,2,19.95,47.7,No,646.814633105802,Standard-Value
1096-ADRUX,66,74.25,4859.25,No,2407.317619453925,Standard-Value
2001-MCUUW,46,108.65,4903.2,No,3522.6270620022756,High-Value
2731-GJRDG,32,109.55,3608.0,No,3551.8066695108078,High-Value
4723-BEGSG,72,86.65,6094.25,No,2809.3477673492607,Standard-Value
6516-NKQBO,38,81.0,3084.9,No,2626.164675767918,Standard-Value
8672-OAUPW,51,47.85,2356.75,No,1551.3824658703074,Standard-Value
8207-DMRVL,72,114.55,8306.05,No,3713.915600113766,High-Value
3419-SNJJD,65,105.25,6786.4,Yes,3412.3929891922644,High-Value
6543-CPZMK,9,29.95,248.95,Yes,971.0324943117179,Standard-Value
4765-OXPPD,9,65.0,663.05,Yes,2107.416097838453,Standard-Value
2804-ETQDK,66,20.55,1357.1,No,666.267704778157,Standard-Value
6689-VRRTK,44,109.8,4860.35,No,3559.912116040956,High-Value
7138-GIRSH,50,69.5,3418.2,No,2253.314135381115,Standard-Value
9396-ZSFLL,15,48.85,631.4,No,1583.8042519908988,Standard-Value
6464-KEXXH,8,25.25,186.3,No,818.6500995449375,Standard-Value
7134-MJPDY,66,102.85,6976.75,No,3334.5807025028444,High-Value
5240-CAOYT,57,87.55,4884.85,No,2838.527374857793,Standard-Value
4059-IIEBK,7,78.55,522.95,No,2546.731299772469,Standard-Value
4881-JVQOD,10,34.55,362.6,No,1120.1727104664392,Standard-Value
0516-UXRMT,62,92.05,5755.8,No,2984.425412400455,High-Value
4851-BQDNX,40,85.05,3355.65,No,2757.4729095563143,Standard-Value
5148-HKFIR,20,19.7,406.95,No,638.7091865756541,Standard-Value
1009-IRMNA,7,20.0,137.6,Yes,648.4357224118316,Standard-Value
3003-CMDUU,25,95.15,2395.7,No,3084.9329493742894,High-Value
5016-IBERQ,23,84.25,1968.1,No,2731.535480659841,Standard-Value
6797-UCJHZ,66,104.6,6819.45,No,3391.3188282138794,High-Value
2469-DTSGX,72,111.65,7943.45,No,3619.8924203640504,High-Value
4554-YGZIH,49,90.05,4547.25,Yes,2919.581840159272,High-Value
5099-BAILX,43,110.75,4687.9,Yes,3590.7128128555178,High-Value
9931-KGHOA,46,55.0,2473.95,No,1783.1982366325371,Standard-Value
1775-KWJKQ,72,89.85,6562.9,No,2913.0974829351535,Standard-Value
7665-VIGUD,10,20.35,176.3,No,659.7833475540388,Standard-Value
9411-TPQQV,40,54.55,2236.2,No,1768.6084328782708,Standard-Value
7207-RMRDB,65,105.5,6985.65,Yes,3420.498435722412,High-Value
7954-MLBUN,31,99.45,3109.9,No,3224.346629692833,High-Value
2077-DDHJK,68,70.9,4911.35,No,2298.7046359499436,Standard-Value
4913-EHYUI,56,104.55,5794.65,Yes,3389.69773890785,High-Value
0195-IESCP,10,85.25,855.3,Yes,2763.9572667804327,Standard-Value
9574-BOSMD,68,25.4,1620.2,No,823.5133674630262,Standard-Value
4580-TMHJU,43,56.15,2499.3,Yes,1820.4832906712174,Standard-Value
0970-ETWGE,1,89.55,89.55,Yes,2903.370947098976,Standard-Value
4908-XAXAY,49,89.85,4287.2,No,2913.0974829351535,Standard-Value
8404-VLQFB,15,25.25,394.85,No,818.6500995449375,Standard-Value
1626-ERCMM,20,94.55,1899.65,Yes,3065.479877701934,High-Value
0887-HJGAR,1,45.7,45.7,Yes,1481.6756257110355,Standard-Value
2391-IPLOP,50,69.65,3442.15,No,2258.177403299204,Standard-Value
5644-PDMZC,2,89.5,161.5,Yes,2901.749857792947,Standard-Value
3509-GWQGF,24,70.0,1732.6,No,2269.525028441411,Standard-Value
9576-ANLXO,3,69.55,222.3,Yes,2254.9352246871445,Standard-Value
2024-BASKD,1,74.6,74.6,Yes,2418.6652445961317,Standard-Value
5845-BZZIB,35,20.1,655.3,No,651.6779010238909,Standard-Value
1140-UKVZG,17,24.8,475.25,No,804.0602957906713,Standard-Value
4160-AMJTL,8,19.65,164.3,Yes,637.0880972696245,Standard-Value
5183-SNMJQ,10,95.1,865.1,No,3083.3118600682596,High-Value
8100-PNJMH,68,88.85,6132.7,No,2880.675696814562,Standard-Value
7838-LAZFO,45,78.8,3597.5,No,2554.8367463026166,Standard-Value
4464-JCOLN,2,19.85,35.9,Yes,643.572454493743,Standard-Value
2085-JVGAD,37,20.35,697.65,No,659.7833475540388,Standard-Value
5650-VDUDS,4,24.25,96.05,Yes,786.2283134243459,Standard-Value
8095-WANWK,10,45.25,428.7,No,1467.0858219567692,Standard-Value
3030-ZKIWL,1,20.05,20.05,No,650.0568117178613,Standard-Value
9565-FLVCG,65,69.55,4459.15,No,2254.9352246871445,Standard-Value
8755-OGKNA,57,19.5,1167.6,No,632.2248293515358,Standard-Value
2800-VEQXM,3,74.75,238.1,No,2423.528512514221,Standard-Value
7538-GWHML,2,69.65,145.15,Yes,2258.177403299204,Standard-Value
5533-RJFTJ,49,30.2,1453.1,No,979.1379408418658,Standard-Value
3859-CVCET,4,45.65,191.05,Yes,1480.0545364050058,Standard-Value
0214-JHPFW,70,57.8,4039.3,No,1873.9792377701935,Standard-Value
5642-MHDQT,53,19.85,1039.45,No,643.572454493743,Standard-Value
3088-FVYWK,53,25.55,1336.1,No,828.376635381115,Standard-Value
3276-HDUEG,1,75.05,75.05,Yes,2433.2550483503983,Standard-Value
9092-GDZKO,22,24.85,493.4,No,805.6813850967009,Standard-Value
0823-HSCDJ,52,49.15,2550.9,Yes,1593.5307878270762,Standard-Value
3729-OWRVL,65,110.35,7246.15,No,3577.744098407281,High-Value
2324-AALNO,48,24.55,1203.95,No,795.9548492605234,Standard-Value
0822-GAVAP,2,34.7,62.25,Yes,1125.035978384528,Standard-Value
5760-IFJOZ,3,107.95,313.6,No,3499.9318117178614,High-Value
2826-UWHIS,45,81.4,3775.85,No,2639.133390216155,Standard-Value
1448-PWKYE,1,80.0,80.0,Yes,2593.7428896473266,Standard-Value
7501-IWUNG,61,73.8,4616.05,No,2392.727815699659,Standard-Value
4957-TREIR,3,64.4,195.65,No,2087.963026166098,Standard-Value
7251-LJBQN,40,103.75,4188.4,No,3363.760310011377,High-Value
8040-MNRTF,1,71.1,71.1,No,2305.1889931740616,Standard-Value
1536-HBSWP,1,49.9,49.9,No,1617.84712741752,Standard-Value
5313-FPXWG,51,24.6,1266.4,No,797.575938566553,Standard-Value
0067-DKWBL,2,49.25,91.1,Yes,1596.7729664391354,Standard-Value
0946-FKYTX,52,30.1,1623.4,No,975.8957622298067,Standard-Value
5076-YVXCM,51,83.4,4149.45,No,2703.9769624573382,Standard-Value
8262-COGGB,1,20.45,20.45,No,663.0255261660978,Standard-Value
6663-JOCQO,31,75.25,2344.5,No,2439.7394055745167,Standard-Value
9620-QJREV,47,20.55,1013.05,No,666.267704778157,Standard-Value
2276-YDAVZ,3,75.1,270.7,Yes,2434.8761376564275,Standard-Value
2682-KEVRP,22,20.05,417.0,No,650.0568117178613,Standard-Value
2480-JZOSN,1,20.65,20.65,No,669.5098833902161,Standard-Value
0078-XZMHT,72,85.15,6316.2,No,2760.7150881683738,Standard-Value
5896-NPFWW,3,50.15,168.15,Yes,1625.9525739476678,Standard-Value
9978-HYCIN,47,84.95,4018.05,No,2754.2307309442554,Standard-Value
8338-QIUNR,72,66.5,4811.6,No,2156.0487770193404,Standard-Value
1525-LNLOJ,66,63.3,4189.7,No,2052.299061433447,Standard-Value
9450-TRJUU,35,83.15,2848.45,No,2695.8715159271906,Standard-Value
1766-GKNMI,29,84.9,2516.2,No,2752.6096416382256,Standard-Value
6942-LBFDP,2,20.55,33.6,No,666.267704778157,Standard-Value
1456-TWCGB,4,49.25,208.45,No,1596.7729664391354,Standard-Value
7133-VBDCG,25,79.85,2015.35,Yes,2588.879621729238,Standard-Value
7596-ZYWBB,65,59.6,3739.8,No,1932.3384527872583,Standard-Value
8329-UTMVM,27,104.65,2964.0,No,3392.9399175199096,High-Value
3014-WJKSM,29,75.3,2263.4,No,2441.360494880546,Standard-Value
3347-YJZZE,29,80.1,2211.8,No,2596.9850682593856,Standard-Value
1029-QFBEN,1,19.55,19.55,Yes,633.8459186575654,Standard-Value
7929-DMBCV,20,81.0,1683.7,No,2626.164675767918,Standard-Value
9661-JALZV,58,24.7,1519.0,No,800.818117178612,Standard-Value
5433-KYGHE,14,86.0,1164.05,No,2788.273606370876,Standard-Value
4312-KFRXN,72,25.4,1710.9,No,823.5133674630262,Standard-Value
5575-TPIZQ,46,89.15,4245.55,No,2890.4022326507397,Standard-Value
0114-IGABW,71,58.25,4145.9,No,1888.5690415244599,Standard-Value
9944-AEXBM,32,85.65,2664.3,No,2776.925981228669,Standard-Value
1853-ARAAQ,26,50.35,1277.5,No,1632.4369311717862,Standard-Value
6952-OMNWB,68,80.35,5589.3,No,2605.0905147895337,Standard-Value
4697-LUPSU,2,20.2,34.75,No,654.92007963595,Standard-Value
8434-VGEQQ,61,20.55,1305.95,No,666.267704778157,Standard-Value
4952-YSOGZ,4,85.95,381.3,Yes,2786.6525170648465,Standard-Value
1589-AGTLK,3,45.35,141.5,Yes,1470.3280005688284,Standard-Value
5244-IRFIH,33,94.5,3105.55,Yes,3063.858788395905,High-Value
6549-YMFAW,9,21.25,204.55,No,688.9629550625712,Standard-Value
